policy_expert,t,action_expert,action_type_expert,k_expert,valid_expert,reward_expert,total_reward_expert,time_min_expert,minute_of_day_expert,m1_busy_expert,m2_busy_expert,stock_raw_expert,stock_p1_expert,stock_p2_inter_expert,stock_p2_expert,backlog_p1_expert,backlog_p2_expert,raw_incoming_expert,time_to_next_sell_expert,reward_last_step_expert,reward_week_expert,policy_ppo,action_ppo,action_type_ppo,k_ppo,valid_ppo,reward_ppo,total_reward_ppo,time_min_ppo,minute_of_day_ppo,m1_busy_ppo,m2_busy_ppo,stock_raw_ppo,stock_p1_ppo,stock_p2_inter_ppo,stock_p2_ppo,backlog_p1_ppo,backlog_p2_ppo,raw_incoming_ppo,time_to_next_sell_ppo,reward_last_step_ppo,reward_week_ppo,same_action
expert,6135,200,WAIT,0,1,-0.2,7667.420000000645,6135,375,1,1,8.0,3.0,0.0,0.0,0.0,1.0,3.0,0,-0.22,7667.62,ppo,200,WAIT,0,1,-0.2,7563.200000000647,6135,375,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,0,19.26,7563.4,True
expert,6136,200,WAIT,0,1,-0.2,7667.220000000645,6136,376,1,1,8.0,3.0,0.0,0.0,0.0,1.0,3.0,14,-0.2,7667.42,ppo,200,WAIT,0,1,-0.2,7563.000000000648,6136,376,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,14,-0.2,7563.2,True
expert,6137,200,WAIT,0,1,-0.2,7667.020000000645,6137,377,1,1,8.0,3.0,0.0,0.0,0.0,1.0,3.0,13,-0.2,7667.22,ppo,200,WAIT,0,1,-0.2,7562.800000000648,6137,377,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,13,-0.2,7563.0,True
expert,6138,200,WAIT,0,1,-0.2,7666.820000000645,6138,377,1,1,8.0,3.0,0.0,0.0,0.0,1.0,3.0,12,-0.2,7667.02,ppo,200,WAIT,0,1,-0.2,7562.600000000648,6138,377,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,12,-0.2,7562.8,True
expert,6139,200,WAIT,0,1,-0.2,7666.620000000646,6139,379,1,1,8.0,3.0,0.0,0.0,0.0,1.0,3.0,11,-0.2,7666.82,ppo,200,WAIT,0,1,-0.2,7562.400000000648,6139,379,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,11,-0.2,7562.6,True
expert,6140,200,WAIT,0,1,-0.2,7666.420000000646,6140,380,1,1,8.0,3.0,0.0,0.0,0.0,1.0,3.0,10,-0.2,7666.62,ppo,200,WAIT,0,1,-0.2,7562.200000000648,6140,380,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,10,-0.2,7562.4,True
expert,6141,200,WAIT,0,1,-0.2,7666.220000000646,6141,380,1,1,8.0,3.0,0.0,0.0,0.0,1.0,3.0,9,-0.2,7666.42,ppo,200,WAIT,0,1,-0.2,7562.0000000006485,6141,380,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,9,-0.2,7562.2,True
expert,6142,50,PROD_P2_STEP1,1,1,5.0,7671.220000000646,6142,382,0,1,8.0,3.0,1.0,0.0,0.0,1.0,3.0,8,-0.2,7666.22,ppo,200,WAIT,0,1,-0.2,7561.800000000649,6142,382,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,8,-0.2,7562.0,False
expert,6143,150,ORDER_RAW,1,1,-1.0,7670.220000000646,6143,383,1,1,7.0,3.0,1.0,0.0,0.0,1.0,3.0,7,5.0,7671.22,ppo,200,WAIT,0,1,-0.2,7561.600000000649,6143,383,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,7,-0.2,7561.8,False
expert,6144,200,WAIT,0,1,-0.2,7670.020000000646,6144,384,1,1,7.0,3.0,1.0,0.0,0.0,1.0,4.0,6,-1.0,7670.22,ppo,200,WAIT,0,1,-0.2,7561.400000000649,6144,384,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,6,-0.2,7561.6,True
expert,6145,200,WAIT,0,1,-0.2,7669.820000000646,6145,385,1,1,7.0,3.0,1.0,0.0,0.0,1.0,4.0,5,-0.2,7670.02,ppo,200,WAIT,0,1,-0.2,7561.200000000649,6145,385,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,5,-0.2,7561.4,True
expert,6146,100,PROD_P2_STEP2,1,1,15.0,7684.820000000646,6145,386,1,0,7.0,3.0,1.0,1.0,0.0,1.0,4.0,4,-0.2,7669.82,ppo,200,WAIT,0,1,-0.2,7561.000000000649,6145,386,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,4,-0.2,7561.2,False
expert,6147,200,WAIT,0,1,-0.2,7684.6200000006465,6147,387,1,1,7.0,3.0,0.0,1.0,0.0,1.0,4.0,3,15.0,7684.82,ppo,200,WAIT,0,1,-0.2,7560.80000000065,6147,387,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,3,-0.2,7561.0,True
expert,6148,200,WAIT,0,1,-0.2,7684.420000000647,6148,388,1,1,7.0,3.0,0.0,1.0,0.0,1.0,4.0,2,-0.2,7684.62,ppo,200,WAIT,0,1,-0.2,7560.60000000065,6148,388,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,2,-0.2,7560.8,True
expert,6149,200,WAIT,0,1,23.78,7708.2000000006465,6149,389,1,1,7.0,3.0,0.0,1.0,0.0,1.0,4.0,1,-0.2,7684.42,ppo,200,WAIT,0,1,-0.74,7559.86000000065,6149,389,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,1,-0.2,7560.6,True
expert,6150,200,WAIT,0,1,-0.2,7708.000000000647,6150,390,1,1,7.0,1.0,0.0,0.0,0.0,1.0,4.0,0,23.78,7708.2,ppo,200,WAIT,0,1,-0.2,7559.66000000065,6150,390,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,0,-0.74,7559.86,True
expert,6151,200,WAIT,0,1,-0.2,7707.800000000647,6150,391,1,1,7.0,1.0,0.0,0.0,0.0,1.0,4.0,14,-0.2,7708.0,ppo,200,WAIT,0,1,-0.2,7559.46000000065,6150,391,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,14,-0.2,7559.66,True
expert,6152,50,PROD_P2_STEP1,1,1,5.0,7712.800000000647,6152,392,0,1,7.0,1.0,1.0,0.0,0.0,1.0,4.0,13,-0.2,7707.8,ppo,200,WAIT,0,1,-0.2,7559.2600000006505,6152,392,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,13,-0.2,7559.46,False
expert,6153,150,ORDER_RAW,1,1,-1.0,7711.800000000647,6153,393,1,1,6.0,1.0,1.0,0.0,0.0,1.0,4.0,12,5.0,7712.8,ppo,200,WAIT,0,1,-0.2,7559.060000000651,6153,393,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,12,-0.2,7559.26,False
expert,6154,200,WAIT,0,1,-0.2,7711.600000000647,6154,393,1,1,6.0,1.0,1.0,0.0,0.0,1.0,5.0,11,-1.0,7711.8,ppo,200,WAIT,0,1,-0.2,7558.860000000651,6154,393,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,11,-0.2,7559.06,True
expert,6155,200,WAIT,0,1,-0.2,7711.400000000647,6155,395,1,1,6.0,1.0,1.0,0.0,0.0,1.0,5.0,10,-0.2,7711.6,ppo,200,WAIT,0,1,-0.2,7558.660000000651,6155,395,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,10,-0.2,7558.86,True
expert,6156,200,WAIT,0,1,-0.2,7711.200000000647,6155,396,1,1,6.0,1.0,1.0,0.0,0.0,1.0,5.0,9,-0.2,7711.4,ppo,200,WAIT,0,1,-0.2,7558.460000000651,6155,396,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,9,-0.2,7558.66,True
expert,6157,200,WAIT,0,1,-0.2,7711.000000000648,6157,396,1,1,6.0,1.0,1.0,0.0,0.0,1.0,5.0,8,-0.2,7711.2,ppo,200,WAIT,0,1,-0.2,7558.260000000651,6157,396,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,8,-0.2,7558.46,True
expert,6158,200,WAIT,0,1,-0.2,7710.800000000648,6158,398,1,1,6.0,1.0,1.0,0.0,0.0,1.0,5.0,7,-0.2,7711.0,ppo,200,WAIT,0,1,-0.2,7558.060000000652,6158,398,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,7,-0.2,7558.26,True
expert,6159,200,WAIT,0,1,-0.2,7710.600000000648,6159,399,1,1,6.0,1.0,1.0,0.0,0.0,1.0,5.0,6,-0.2,7710.8,ppo,200,WAIT,0,1,-0.2,7557.860000000652,6159,399,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,6,-0.2,7558.06,True
expert,6160,200,WAIT,0,1,-0.2,7710.400000000648,6160,400,1,1,6.0,1.0,1.0,0.0,0.0,1.0,5.0,5,-0.2,7710.6,ppo,200,WAIT,0,1,-0.2,7557.660000000652,6160,400,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,5,-0.2,7557.86,True
expert,6161,100,PROD_P2_STEP2,1,1,15.0,7725.400000000648,6161,401,1,0,6.0,1.0,1.0,1.0,0.0,1.0,5.0,4,-0.2,7710.4,ppo,200,WAIT,0,1,-0.2,7557.460000000652,6161,401,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,4,-0.2,7557.66,False
expert,6162,50,PROD_P2_STEP1,1,1,5.0,7730.400000000648,6162,402,0,1,6.0,1.0,1.0,1.0,0.0,1.0,5.0,3,15.0,7725.4,ppo,200,WAIT,0,1,-0.2,7557.260000000652,6162,402,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,3,-0.2,7557.46,False
expert,6163,150,ORDER_RAW,1,1,-1.0,7729.400000000648,6163,403,1,1,5.0,1.0,1.0,1.0,0.0,1.0,5.0,2,5.0,7730.4,ppo,200,WAIT,0,1,-0.2,7557.0600000006525,6163,403,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,2,-0.2,7557.26,False
expert,6164,200,WAIT,0,1,19.8,7749.200000000648,6164,404,1,1,5.0,1.0,1.0,1.0,0.0,1.0,6.0,1,-1.0,7729.4,ppo,200,WAIT,0,1,-0.74,7556.320000000653,6164,404,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,1,-0.2,7557.06,True
expert,6165,200,WAIT,0,1,-0.2,7749.0000000006485,6165,405,1,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,0,19.8,7749.2,ppo,200,WAIT,0,1,-0.2,7556.120000000653,6165,405,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,0,-0.74,7556.32,True
expert,6166,200,WAIT,0,1,-0.2,7748.800000000649,6166,406,1,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,14,-0.2,7749.0,ppo,53,PROD_P2_STEP1,4,1,20.0,7576.120000000653,6166,406,0,0,34.0,0.0,0.0,30.0,27.0,0.0,0.0,14,-0.2,7556.12,False
expert,6167,200,WAIT,0,1,-0.2,7748.600000000649,6167,406,1,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,13,-0.2,7748.8,ppo,200,WAIT,0,1,-0.2,7575.920000000653,6167,406,1,0,30.0,0.0,0.0,30.0,27.0,0.0,0.0,13,20.0,7576.12,True
expert,6168,200,WAIT,0,1,-0.2,7748.400000000649,6168,408,1,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,12,-0.2,7748.6,ppo,200,WAIT,0,1,-0.2,7575.720000000653,6168,408,1,0,30.0,0.0,0.0,30.0,27.0,0.0,0.0,12,-0.2,7575.92,True
expert,6169,200,WAIT,0,1,-0.2,7748.200000000649,6169,409,1,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,11,-0.2,7748.4,ppo,200,WAIT,0,1,-0.2,7575.520000000653,6169,409,1,0,30.0,0.0,0.0,30.0,27.0,0.0,0.0,11,-0.2,7575.72,True
expert,6170,200,WAIT,0,1,-0.2,7748.000000000649,6170,409,1,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,10,-0.2,7748.2,ppo,200,WAIT,0,1,-0.2,7575.320000000654,6170,409,1,0,30.0,0.0,0.0,30.0,27.0,0.0,0.0,10,-0.2,7575.52,True
expert,6171,200,WAIT,0,1,-0.2,7747.80000000065,6171,411,1,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,9,-0.2,7748.0,ppo,200,WAIT,0,1,-0.2,7575.120000000654,6171,411,1,0,30.0,0.0,0.0,30.0,27.0,0.0,0.0,9,-0.2,7575.32,True
expert,6172,200,WAIT,0,1,-0.2,7747.60000000065,6172,412,0,1,5.0,1.0,2.0,0.0,0.0,0.0,6.0,8,-0.2,7747.8,ppo,200,WAIT,0,1,-0.2,7574.920000000654,6172,412,1,0,30.0,0.0,0.0,30.0,27.0,0.0,0.0,8,-0.2,7575.12,True
expert,6173,200,WAIT,0,1,-0.2,7747.40000000065,6173,413,0,1,5.0,1.0,2.0,0.0,0.0,0.0,6.0,7,-0.2,7747.6,ppo,200,WAIT,0,1,-0.2,7574.720000000654,6173,413,1,0,30.0,0.0,0.0,30.0,27.0,0.0,0.0,7,-0.2,7574.92,True
expert,6174,200,WAIT,0,1,-0.2,7747.20000000065,6174,414,0,1,5.0,1.0,2.0,0.0,0.0,0.0,6.0,6,-0.2,7747.4,ppo,200,WAIT,0,1,-0.2,7574.520000000654,6174,414,1,0,30.0,0.0,0.0,30.0,27.0,0.0,0.0,6,-0.2,7574.72,True
expert,6175,200,WAIT,0,1,-0.2,7747.00000000065,6175,415,0,1,5.0,1.0,2.0,0.0,0.0,0.0,6.0,5,-0.2,7747.2,ppo,200,WAIT,0,1,-0.2,7574.3200000006545,6175,415,1,0,30.0,0.0,0.0,30.0,27.0,0.0,0.0,5,-0.2,7574.52,True
expert,6176,100,PROD_P2_STEP2,1,1,15.0,7762.00000000065,6176,416,0,0,5.0,1.0,2.0,1.0,0.0,0.0,6.0,4,-0.2,7747.0,ppo,100,PROD_P2_STEP2,1,1,15.0,7589.3200000006545,6176,416,1,0,30.0,0.0,1.0,30.0,27.0,0.0,0.0,4,-0.2,7574.32,True
expert,6177,200,WAIT,0,1,-0.2,7761.8000000006505,6177,417,0,1,5.0,1.0,1.0,1.0,0.0,0.0,6.0,3,15.0,7762.0,ppo,200,WAIT,0,1,-0.2,7589.120000000655,6177,417,1,1,30.0,0.0,0.0,30.0,27.0,0.0,0.0,3,15.0,7589.32,True
expert,6178,200,WAIT,0,1,-0.2,7761.600000000651,6177,418,0,1,5.0,1.0,1.0,1.0,0.0,0.0,6.0,2,-0.2,7761.8,ppo,200,WAIT,0,1,-0.2,7588.920000000655,6177,418,1,1,30.0,0.0,0.0,30.0,27.0,0.0,0.0,2,-0.2,7589.12,True
expert,6179,200,WAIT,0,1,19.8,7781.400000000651,6179,419,0,1,5.0,1.0,1.0,1.0,0.0,0.0,6.0,1,-0.2,7761.6,ppo,200,WAIT,0,1,-0.74,7588.180000000655,6179,419,1,1,30.0,0.0,0.0,30.0,27.0,0.0,0.0,1,-0.2,7588.92,True
expert,6180,200,WAIT,0,1,-0.2,7781.200000000651,6180,420,0,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,0,19.8,7781.4,ppo,200,WAIT,0,1,-0.2,7587.980000000655,6180,420,1,1,30.0,0.0,0.0,30.0,27.0,0.0,0.0,0,-0.74,7588.18,True
expert,6181,200,WAIT,0,1,-0.2,7781.000000000651,6181,421,0,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,14,-0.2,7781.2,ppo,200,WAIT,0,1,-0.2,7587.7800000006555,6181,421,1,1,30.0,0.0,0.0,30.0,27.0,0.0,0.0,14,-0.2,7587.98,True
expert,6182,200,WAIT,0,1,-0.2,7780.800000000651,6182,422,0,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,13,-0.2,7781.0,ppo,200,WAIT,0,1,-0.2,7587.580000000656,6182,422,1,1,30.0,0.0,0.0,30.0,27.0,0.0,0.0,13,-0.2,7587.78,True
expert,6183,200,WAIT,0,1,-0.2,7780.600000000652,6182,422,0,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,12,-0.2,7780.8,ppo,200,WAIT,0,1,-0.2,7587.380000000656,6182,422,1,1,30.0,0.0,0.0,30.0,27.0,0.0,0.0,12,-0.2,7587.58,True
expert,6184,200,WAIT,0,1,-0.2,7780.400000000652,6184,424,0,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,11,-0.2,7780.6,ppo,200,WAIT,0,1,-0.2,7587.180000000656,6184,424,1,1,30.0,0.0,0.0,30.0,27.0,0.0,0.0,11,-0.2,7587.38,True
expert,6185,200,WAIT,0,1,-0.2,7780.200000000652,6185,425,0,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,10,-0.2,7780.4,ppo,200,WAIT,0,1,-0.2,7586.980000000656,6185,425,1,1,30.0,0.0,0.0,30.0,27.0,0.0,0.0,10,-0.2,7587.18,True
expert,6186,200,WAIT,0,1,-0.2,7780.000000000652,6186,425,0,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,9,-0.2,7780.2,ppo,200,WAIT,0,1,-0.2,7586.780000000656,6186,425,1,1,30.0,0.0,1.0,30.0,27.0,0.0,0.0,9,-0.2,7586.98,True
expert,6187,200,WAIT,0,1,-0.2,7779.800000000652,6187,427,0,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,8,-0.2,7780.0,ppo,200,WAIT,0,1,-0.2,7586.580000000657,6187,427,1,1,30.0,0.0,1.0,30.0,27.0,0.0,0.0,8,-0.2,7586.78,True
expert,6188,200,WAIT,0,1,-0.2,7779.6000000006525,6187,428,0,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,7,-0.2,7779.8,ppo,200,WAIT,0,1,-0.2,7586.380000000657,6187,428,1,1,30.0,0.0,1.0,30.0,27.0,0.0,0.0,7,-0.2,7586.58,True
expert,6189,200,WAIT,0,1,-0.2,7779.400000000653,6189,429,0,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,6,-0.2,7779.6,ppo,200,WAIT,0,1,-0.2,7586.180000000657,6189,429,1,1,30.0,0.0,1.0,30.0,27.0,0.0,0.0,6,-0.2,7586.38,True
expert,6190,200,WAIT,0,1,-0.2,7779.200000000653,6190,430,0,1,5.0,1.0,1.0,0.0,0.0,0.0,6.0,5,-0.2,7779.4,ppo,200,WAIT,0,1,-0.2,7585.980000000657,6190,430,1,1,30.0,0.0,1.0,30.0,27.0,0.0,0.0,5,-0.2,7586.18,True
expert,6191,100,PROD_P2_STEP2,1,1,15.0,7794.200000000653,6191,431,0,0,5.0,1.0,1.0,1.0,0.0,0.0,6.0,4,-0.2,7779.2,ppo,100,PROD_P2_STEP2,1,1,15.0,7600.980000000657,6191,431,1,0,30.0,0.0,1.0,31.0,27.0,0.0,0.0,4,-0.2,7585.98,True
expert,6192,200,WAIT,0,1,-0.2,7794.000000000653,6192,432,0,1,5.0,1.0,0.0,1.0,0.0,0.0,6.0,3,15.0,7794.2,ppo,200,WAIT,0,1,-0.2,7600.780000000657,6192,432,1,1,30.0,0.0,0.0,31.0,27.0,0.0,0.0,3,15.0,7600.98,True
expert,6193,200,WAIT,0,1,-0.2,7793.800000000653,6193,433,0,1,5.0,1.0,0.0,1.0,0.0,0.0,6.0,2,-0.2,7794.0,ppo,200,WAIT,0,1,-0.2,7600.5800000006575,6193,433,1,1,30.0,0.0,0.0,31.0,27.0,0.0,0.0,2,-0.2,7600.78,True
expert,6194,200,WAIT,0,1,-0.2,7793.600000000653,6194,434,0,1,5.0,1.0,0.0,1.0,0.0,0.0,6.0,1,-0.2,7793.8,ppo,200,WAIT,0,1,-0.74,7599.840000000658,6194,434,1,1,30.0,0.0,0.0,31.0,27.0,0.0,0.0,1,-0.2,7600.58,True
expert,6195,200,WAIT,0,1,-0.2,7793.400000000654,6195,435,0,1,5.0,1.0,0.0,1.0,0.0,0.0,6.0,0,-0.2,7793.6,ppo,200,WAIT,0,1,-0.2,7599.640000000658,6195,435,1,1,30.0,0.0,0.0,31.0,27.0,0.0,0.0,0,-0.74,7599.84,True
expert,6196,200,WAIT,0,1,-0.2,7793.200000000654,6196,436,0,1,5.0,1.0,0.0,1.0,0.0,0.0,6.0,14,-0.2,7793.4,ppo,200,WAIT,0,1,-0.2,7599.440000000658,6196,436,1,1,30.0,0.0,1.0,31.0,27.0,0.0,0.0,14,-0.2,7599.64,True
expert,6197,200,WAIT,0,1,-0.2,7793.000000000654,6197,437,0,1,5.0,1.0,0.0,1.0,0.0,0.0,6.0,13,-0.2,7793.2,ppo,200,WAIT,0,1,-0.2,7599.240000000658,6197,437,1,1,30.0,0.0,1.0,31.0,27.0,0.0,0.0,13,-0.2,7599.44,True
expert,6198,200,WAIT,0,1,-0.2,7792.800000000654,6198,438,0,1,5.0,1.0,0.0,1.0,0.0,0.0,6.0,12,-0.2,7793.0,ppo,200,WAIT,0,1,-0.2,7599.040000000658,6198,438,1,1,30.0,0.0,1.0,31.0,27.0,0.0,0.0,12,-0.2,7599.24,True
expert,6199,200,WAIT,0,1,-0.2,7792.600000000654,6199,438,0,1,5.0,1.0,0.0,1.0,0.0,0.0,6.0,11,-0.2,7792.8,ppo,200,WAIT,0,1,-0.2,7598.840000000659,6199,438,1,1,30.0,0.0,1.0,31.0,27.0,0.0,0.0,11,-0.2,7599.04,True
expert,6200,200,WAIT,0,1,-0.2,7792.4000000006545,6200,440,0,1,5.0,1.0,0.0,1.0,0.0,0.0,6.0,10,-0.2,7792.6,ppo,200,WAIT,0,1,-0.2,7598.640000000659,6200,440,1,1,30.0,0.0,1.0,31.0,27.0,0.0,0.0,10,-0.2,7598.84,True
expert,6201,200,WAIT,0,1,-0.2,7792.200000000655,6201,441,0,1,5.0,1.0,0.0,1.0,0.0,0.0,6.0,9,-0.2,7792.4,ppo,200,WAIT,0,1,-0.2,7598.440000000659,6201,441,1,1,30.0,0.0,1.0,31.0,27.0,0.0,0.0,9,-0.2,7598.64,True
expert,6202,200,WAIT,0,1,-0.2,7792.000000000655,6202,441,0,1,5.0,1.0,0.0,1.0,0.0,0.0,6.0,8,-0.2,7792.2,ppo,200,WAIT,0,1,-0.2,7598.240000000659,6202,441,1,1,30.0,0.0,1.0,31.0,27.0,0.0,0.0,8,-0.2,7598.44,True
expert,6203,200,WAIT,0,1,-0.2,7791.800000000655,6203,443,0,1,5.0,1.0,0.0,1.0,0.0,0.0,6.0,7,-0.2,7792.0,ppo,200,WAIT,0,1,-0.2,7598.040000000659,6203,443,1,1,30.0,0.0,1.0,31.0,27.0,0.0,0.0,7,-0.2,7598.24,True
expert,6204,200,WAIT,0,1,-0.2,7791.600000000655,6204,444,0,1,5.0,1.0,0.0,1.0,0.0,0.0,6.0,6,-0.2,7791.8,ppo,200,WAIT,0,1,-0.2,7597.8400000006595,6204,444,1,1,30.0,0.0,1.0,31.0,27.0,0.0,0.0,6,-0.2,7598.04,True
expert,6205,200,WAIT,0,1,-0.2,7791.400000000655,6205,445,0,1,5.0,1.0,0.0,1.0,0.0,0.0,6.0,5,-0.2,7791.6,ppo,200,WAIT,0,1,-0.2,7597.64000000066,6205,445,1,1,30.0,0.0,1.0,31.0,27.0,0.0,0.0,5,-0.2,7597.84,True
expert,6206,200,WAIT,0,1,-0.2,7791.200000000656,6206,446,0,0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,4,-0.2,7791.4,ppo,100,PROD_P2_STEP2,1,1,15.0,7612.64000000066,6206,446,0,0,30.0,0.0,2.0,32.0,27.0,0.0,0.0,4,-0.2,7597.64,False
expert,6207,200,WAIT,0,1,-0.2,7791.000000000656,6207,447,0,0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,3,-0.2,7791.2,ppo,200,WAIT,0,1,-0.2,7612.44000000066,6207,447,0,1,30.0,0.0,1.0,32.0,27.0,0.0,0.0,3,15.0,7612.64,True
expert,6208,200,WAIT,0,1,-0.2,7790.800000000656,6208,448,0,0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,2,-0.2,7791.0,ppo,200,WAIT,0,1,-0.2,7612.24000000066,6208,448,0,1,30.0,0.0,1.0,32.0,27.0,0.0,0.0,2,-0.2,7612.44,True
expert,6209,200,WAIT,0,1,-0.2,7790.600000000656,6209,449,0,0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,1,-0.2,7790.8,ppo,200,WAIT,0,1,-0.74,7611.50000000066,6209,449,0,1,30.0,0.0,1.0,32.0,27.0,0.0,0.0,1,-0.2,7612.24,True
expert,6210,200,WAIT,0,1,-0.2,7790.400000000656,6209,450,0,0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,0,-0.2,7790.6,ppo,200,WAIT,0,1,-0.2,7611.3000000006605,6209,450,0,1,30.0,0.0,1.0,32.0,27.0,0.0,0.0,0,-0.74,7611.5,True
expert,6211,200,WAIT,0,1,-0.2,7790.2000000006565,6211,451,0,0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,14,-0.2,7790.4,ppo,200,WAIT,0,1,-0.2,7611.100000000661,6211,451,0,1,30.0,0.0,1.0,32.0,27.0,0.0,0.0,14,-0.2,7611.3,True
expert,6212,200,WAIT,0,1,-0.2,7790.000000000657,6212,451,0,0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,13,-0.2,7790.2,ppo,200,WAIT,0,1,-0.2,7610.900000000661,6212,451,0,1,30.0,0.0,1.0,32.0,27.0,0.0,0.0,13,-0.2,7611.1,True
expert,6213,200,WAIT,0,1,-0.2,7789.800000000657,6213,453,0,0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,12,-0.2,7790.0,ppo,200,WAIT,0,1,-0.2,7610.700000000661,6213,453,0,1,30.0,0.0,1.0,32.0,27.0,0.0,0.0,12,-0.2,7610.9,True
expert,6214,200,WAIT,0,1,-0.2,7789.600000000657,6214,454,0,0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,11,-0.2,7789.8,ppo,200,WAIT,0,1,-0.2,7610.500000000661,6214,454,0,1,30.0,0.0,1.0,32.0,27.0,0.0,0.0,11,-0.2,7610.7,True
expert,6215,200,WAIT,0,1,-0.2,7789.400000000657,6214,454,0,0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,10,-0.2,7789.6,ppo,200,WAIT,0,1,-0.2,7610.300000000661,6214,454,0,1,30.0,0.0,1.0,32.0,27.0,0.0,0.0,10,-0.2,7610.5,True
expert,6216,200,WAIT,0,1,-0.2,7789.200000000657,6216,456,0,0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,9,-0.2,7789.4,ppo,200,WAIT,0,1,-0.2,7610.100000000662,6216,456,0,1,30.0,0.0,1.0,32.0,27.0,0.0,0.0,9,-0.2,7610.3,True
expert,6217,200,WAIT,0,1,-0.2,7789.000000000658,6217,457,0,0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,8,-0.2,7789.2,ppo,200,WAIT,0,1,-0.2,7609.900000000662,6217,457,0,1,30.0,0.0,1.0,32.0,27.0,0.0,0.0,8,-0.2,7610.1,True
expert,6218,200,WAIT,0,1,-0.2,7788.800000000658,6218,458,0,0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,7,-0.2,7789.0,ppo,200,WAIT,0,1,-0.2,7609.700000000662,6218,458,0,1,30.0,0.0,1.0,32.0,27.0,0.0,0.0,7,-0.2,7609.9,True
expert,6219,200,WAIT,0,1,-0.2,7788.600000000658,6219,459,0,0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,6,-0.2,7788.8,ppo,200,WAIT,0,1,-0.2,7609.500000000662,6219,459,0,1,30.0,0.0,1.0,32.0,27.0,0.0,0.0,6,-0.2,7609.7,True
